,Date,Open,High,Low,Close,Adj Close,Volume,Indicator_1,Indicator_2,BuySignal,SellSignal
812,2003-03-31,85.349998,86.589996,84.400002,84.739998,58.473122,61119500,113.410004,78.099998,,
813,2003-04-01,85.25,86.389999,84.910004,86.040001,59.370201,53574000,113.410004,78.099998,,
814,2003-04-02,87.540001,88.769997,87.5,88.120003,60.805443,50431200,113.410004,78.099998,,
815,2003-04-03,88.870003,88.989998,87.650002,87.699997,60.515633,48755500,113.410004,78.099998,,
816,2003-04-04,88.43,88.589996,87.620003,88.220001,60.874428,36250100,113.410004,78.099998,,
817,2003-04-07,90.339996,90.849998,87.970001,88.050003,60.757122,69776200,113.199997,78.099998,,
818,2003-04-08,88.300003,88.650002,87.709999,88.190002,60.853733,39712700,113.199997,78.099998,,
819,2003-04-09,88.360001,89.099998,86.769997,87.029999,60.053291,55647300,113.199997,78.099998,,
820,2003-04-10,87.089996,87.629997,85.709999,87.510002,60.38451,41812400,113.199997,78.099998,,
821,2003-04-11,88.160004,88.699997,86.860001,87.150002,60.136105,47730100,112.959999,78.099998,,
822,2003-04-14,87.470001,89.0,87.0,88.949997,61.378155,36711700,112.879997,78.099998,,
823,2003-04-15,88.839996,89.779999,88.419998,89.779999,61.950886,49709800,112.879997,78.099998,,
824,2003-04-16,89.910004,90.059998,88.029999,88.25,60.895126,51788000,111.0,78.099998,,
825,2003-04-17,88.300003,89.720001,88.190002,89.559998,61.799103,37403100,110.900002,78.099998,,
826,2003-04-21,89.860001,90.160004,89.059998,89.650002,61.861168,32052700,110.900002,78.099998,,
827,2003-04-22,89.099998,91.559998,88.889999,91.339996,63.027321,59763600,110.900002,78.099998,,
828,2003-04-23,91.620003,92.349998,91.239998,92.18,63.606953,44227100,110.900002,78.099998,,
829,2003-04-24,91.529999,92.080002,90.959999,91.360001,63.0411,49692400,110.900002,78.099998,,
830,2003-04-25,91.300003,91.470001,90.019997,90.230003,62.261395,43917200,110.900002,78.099998,,
831,2003-04-28,90.440002,92.190002,90.300003,91.790001,63.337841,46432900,110.900002,78.099998,,
832,2003-04-29,92.139999,92.800003,91.400002,92.110001,63.558632,52017100,110.900002,78.099998,,
833,2003-04-30,91.910004,92.57,91.410004,91.910004,63.420639,48709100,110.900002,78.099998,,
834,2003-05-01,91.919998,92.730003,90.5,91.900002,63.413765,50240400,110.900002,78.099998,,
835,2003-05-02,91.559998,93.470001,91.489998,93.209999,64.317673,50201500,110.900002,78.099998,,
836,2003-05-05,93.470001,93.779999,92.5,93.029999,64.193466,35437800,110.900002,78.099998,,
837,2003-05-06,93.040001,94.379997,93.0,93.910004,64.800682,44401000,110.900002,78.099998,,
838,2003-05-07,93.419998,94.139999,92.970001,93.389999,64.441887,41413100,110.900002,78.099998,,
839,2003-05-08,92.519997,93.330002,92.279999,92.449997,63.793289,40570700,110.900002,78.099998,,
840,2003-05-09,92.830002,93.800003,92.610001,93.730003,64.676506,33608100,110.900002,78.099998,,
841,2003-05-12,93.5,95.120003,93.279999,94.879997,65.470032,35662300,110.900002,78.099998,,
842,2003-05-13,94.529999,95.18,94.260002,94.709999,65.352715,39253600,110.900002,78.099998,,
843,2003-05-14,95.089996,95.239998,93.910004,94.510002,65.214722,32195100,110.900002,78.099998,,
844,2003-05-15,94.889999,95.330002,94.25,95.110001,65.628754,43879200,110.099998,78.099998,,
845,2003-05-16,94.889999,95.449997,94.260002,94.870003,65.46312,38905000,110.099998,78.099998,,
846,2003-05-19,94.150002,94.419998,92.330002,92.650002,63.931252,41606000,110.099998,78.099998,,
847,2003-05-20,92.82,93.029999,91.589996,92.459999,63.800159,55404600,110.099998,78.099998,,
848,2003-05-21,92.110001,92.879997,91.910004,92.650002,63.931252,49333800,108.690002,78.099998,,
849,2003-05-22,92.949997,94.050003,92.68,93.57,64.566086,38421800,108.099998,78.099998,,
850,2003-05-23,93.529999,93.980003,93.139999,93.760002,64.697189,26155900,107.300003,78.099998,,
851,2003-05-27,93.300003,95.839996,93.07,95.400002,65.82885,43719200,107.220001,78.099998,,
852,2003-05-28,95.849998,96.470001,95.43,95.669998,66.015129,37727100,107.220001,78.099998,,
853,2003-05-29,95.879997,96.82,95.080002,95.419998,65.842651,50844200,105.610001,78.099998,,
854,2003-05-30,95.900002,97.089996,95.559998,96.949997,66.898384,52529500,105.610001,78.099998,,
855,2003-06-02,97.529999,98.449997,96.669998,97.349998,67.174431,50305500,105.610001,78.099998,,
856,2003-06-03,97.150002,97.839996,96.849998,97.75,67.450417,38254500,104.970001,78.099998,,
857,2003-06-04,97.660004,99.349998,97.57,99.160004,68.42337,49360700,104.970001,78.099998,,
858,2003-06-05,98.580002,99.650002,98.269997,99.650002,68.761497,46262400,104.970001,78.099998,,
859,2003-06-06,100.400002,101.400002,99.129997,99.260002,68.492363,60356800,104.970001,78.099998,,
860,2003-06-09,98.769997,99.099998,97.769997,98.25,67.795433,37808500,104.970001,78.099998,,
861,2003-06-10,98.459999,99.260002,98.190002,99.25,68.485474,29965900,104.970001,78.099998,,
862,2003-06-11,99.160004,100.389999,98.709999,100.300003,69.210022,37610200,104.970001,78.099998,,
863,2003-06-12,100.75,100.900002,99.620003,100.610001,69.423874,36442000,104.970001,78.099998,,
864,2003-06-13,100.610001,100.75,98.949997,99.559998,68.699394,48628300,104.970001,78.099998,,
865,2003-06-16,99.959999,101.699997,99.800003,101.660004,70.148399,36326300,102.519997,78.099998,,
866,2003-06-17,102.07,102.18,101.230003,101.660004,70.148399,36801800,101.660004,78.099998,101.660004,
867,2003-06-18,101.290001,102.139999,101.0,101.57,70.086349,35521000,101.660004,78.099998,,
868,2003-06-19,101.639999,101.730003,99.839996,100.019997,69.016785,43551700,101.660004,78.099998,,
869,2003-06-20,100.389999,100.5,99.419998,99.440002,68.864433,41545000,101.660004,78.099998,,
870,2003-06-23,99.449997,99.660004,97.919998,98.419998,68.158066,34237500,101.660004,78.099998,,
871,2003-06-24,98.220001,99.089996,98.019997,98.519997,68.227318,36213600,101.660004,78.099998,,
872,2003-06-25,98.529999,99.440002,97.529999,97.529999,67.541733,47743400,101.660004,78.099998,,
873,2003-06-26,97.779999,98.980003,96.959999,98.800003,68.421188,33477300,101.660004,78.099998,,
874,2003-06-27,98.75,99.190002,97.580002,97.660004,67.631752,54208800,101.660004,78.099998,,
875,2003-06-30,98.220001,98.669998,97.470001,97.629997,67.610962,33349000,101.660004,78.099998,,
876,2003-07-01,97.25,98.849998,96.43,98.529999,68.234261,51322800,101.660004,78.099998,,
877,2003-07-02,98.769997,99.790001,98.57,99.769997,69.092979,34662100,101.660004,78.099998,,
878,2003-07-03,99.07,99.849998,97.900002,98.739998,68.379684,30792800,101.660004,78.099998,,
879,2003-07-07,99.650002,100.900002,99.650002,100.699997,69.736992,31391100,101.660004,78.099998,,
880,2003-07-08,100.5,101.290001,100.169998,101.150002,70.048637,30952500,101.660004,78.099998,,
881,2003-07-09,100.919998,101.400002,100.029999,100.580002,69.653931,36528500,101.660004,78.099998,,
882,2003-07-10,99.839996,100.040001,98.629997,99.300003,68.767487,49777700,101.660004,78.099998,,
883,2003-07-11,99.389999,100.449997,99.389999,100.239998,69.418449,39976300,101.660004,78.099998,,
884,2003-07-14,101.199997,101.900002,100.449997,100.730003,69.75779,42114900,101.660004,78.099998,,
885,2003-07-15,101.379997,101.459999,99.949997,100.510002,69.605438,42573600,101.660004,78.099998,,
886,2003-07-16,100.809998,100.870003,99.230003,99.919998,69.196838,39894200,101.660004,78.099998,,
887,2003-07-17,99.150002,99.879997,98.160004,98.5,68.213448,52253500,101.660004,78.099998,,
888,2003-07-18,99.019997,99.800003,98.459999,99.510002,68.912903,35698100,101.660004,78.099998,,
889,2003-07-21,99.449997,99.489998,97.849998,98.279999,68.061096,34786000,101.660004,78.099998,,
890,2003-07-22,98.690002,99.410004,97.919998,99.169998,68.677452,49968300,101.660004,78.099998,,
891,2003-07-23,99.209999,99.449997,98.279999,99.239998,68.725937,37275400,101.660004,78.099998,,
892,2003-07-24,99.989998,100.339996,98.370003,98.489998,68.20652,40896200,101.660004,78.099998,,
893,2003-07-25,98.660004,100.290001,98.040001,100.230003,69.411537,43241100,101.660004,78.099998,,
894,2003-07-28,100.370003,100.980003,99.669998,99.860001,69.155273,34382800,101.660004,78.099998,,
895,2003-07-29,100.139999,100.260002,98.68,99.400002,68.836716,53472100,101.660004,78.099998,,
896,2003-07-30,99.599998,99.75,98.93,99.160004,68.670502,28363300,101.660004,78.099998,,
897,2003-07-31,99.980003,100.910004,99.169998,99.389999,68.829803,54937200,101.660004,78.099998,,
898,2003-08-01,99.190002,99.529999,98.239998,98.510002,68.220383,49321000,101.660004,78.099998,,
899,2003-08-04,98.309998,99.0,97.0,98.510002,68.220383,55214100,101.660004,78.099998,,
900,2003-08-05,98.410004,98.760002,96.339996,96.419998,66.772995,61415600,101.660004,78.099998,,
901,2003-08-06,96.690002,98.059998,96.419998,96.980003,67.160805,50096900,101.660004,78.099998,,
902,2003-08-07,97.169998,98.07,96.760002,98.0,67.86721,43427400,101.660004,78.099998,,
903,2003-08-08,98.32,98.550003,97.760002,98.279999,68.061096,27357300,101.660004,78.099998,,
904,2003-08-11,98.260002,99.040001,97.839996,98.650002,68.317345,34631400,101.660004,78.099998,,
905,2003-08-12,98.709999,99.589996,98.419998,99.550003,68.94062,43285600,101.660004,78.099998,,
906,2003-08-13,99.82,99.849998,98.529999,99.040001,68.587448,36152000,101.660004,78.099998,,
907,2003-08-14,99.099998,99.75,98.449997,99.309998,68.774391,35525100,101.660004,78.099998,,
908,2003-08-15,99.360001,99.790001,99.120003,99.620003,68.989082,12567000,101.660004,78.099998,,
909,2003-08-18,99.93,100.599998,99.739998,100.480003,69.584633,22873800,101.660004,78.099998,,
910,2003-08-19,100.690002,100.940002,100.0,100.860001,69.847824,37437700,101.660004,78.099998,,
911,2003-08-20,100.290001,100.889999,100.160004,100.449997,69.563889,21295300,101.660004,78.099998,,
912,2003-08-21,101.050003,101.519997,100.400002,100.769997,69.785515,46494200,101.660004,78.099998,,
913,2003-08-22,101.75,101.82,99.730003,99.769997,69.092979,52040300,101.660004,78.099998,,
914,2003-08-25,99.709999,100.830002,99.279999,99.93,69.203773,23473000,101.660004,78.099998,,
915,2003-08-26,99.5,100.389999,98.830002,100.110001,69.328407,45065800,101.660004,78.099998,,
916,2003-08-27,100.050003,100.360001,99.57,100.139999,69.349174,18919500,101.660004,78.099998,,
917,2003-08-28,100.400002,101.0,99.660004,100.760002,69.778557,27402400,101.660004,78.099998,,
918,2003-08-29,100.610001,101.480003,100.480003,101.440002,70.249466,28706600,101.660004,78.099998,,
919,2003-09-02,101.639999,102.879997,101.050003,102.800003,71.191307,49419100,102.800003,78.099998,,
920,2003-09-03,103.029999,103.699997,102.779999,103.360001,71.579109,44912400,103.360001,78.099998,,
921,2003-09-04,103.099998,103.550003,102.760002,103.410004,71.613731,28381000,103.410004,78.099998,,
922,2003-09-05,102.940002,103.550003,102.400002,102.830002,71.212097,31637300,103.410004,78.099998,,
923,2003-09-08,103.040001,103.879997,102.93,103.68,71.800713,32632800,103.68,78.099998,,
924,2003-09-09,103.370003,103.459999,102.68,103.0,71.329803,35053200,103.68,78.099998,,
925,2003-09-10,102.529999,102.800003,101.550003,101.959999,70.609604,45904900,103.68,78.099998,,
926,2003-09-11,102.099998,102.760002,101.839996,102.260002,70.817352,38396300,103.68,78.099998,,
927,2003-09-12,101.910004,102.639999,101.349998,102.449997,70.948929,42524800,103.68,78.099998,,
928,2003-09-15,102.519997,102.629997,101.949997,102.089996,70.699638,21312800,103.68,78.099998,,
929,2003-09-16,102.230003,103.639999,102.169998,103.580002,71.731453,37892600,103.68,78.099998,,
930,2003-09-17,103.480003,103.790001,103.050003,103.379997,71.592957,31885800,103.68,78.099998,,
931,2003-09-18,103.400002,104.699997,103.169998,104.599998,72.437859,30243600,104.599998,78.099998,,
932,2003-09-19,104.269997,104.599998,103.400002,103.669998,72.06942,34331600,104.599998,78.099998,,
933,2003-09-22,102.849998,102.959999,102.029999,102.550003,71.290802,36677400,104.599998,78.099998,,
934,2003-09-23,102.589996,103.290001,102.360001,102.940002,71.561935,32489200,104.599998,78.099998,,
935,2003-09-24,103.120003,103.220001,101.07,101.110001,70.289749,41694700,104.599998,78.099998,,
936,2003-09-25,101.410004,101.879997,100.199997,100.279999,69.712723,52673100,104.599998,78.099998,,
937,2003-09-26,100.440002,100.660004,99.849998,99.949997,69.483337,42914700,104.599998,78.099998,,
938,2003-09-29,100.300003,100.989998,99.790001,100.93,70.164589,36771600,104.599998,78.099998,,
939,2003-09-30,100.480003,100.760002,99.25,99.949997,69.483337,70764500,104.599998,78.099998,,
940,2003-10-01,100.239998,102.18,100.199997,102.080002,70.964058,65797600,104.599998,78.099998,,
941,2003-10-02,101.93,102.559998,101.629997,102.449997,71.221298,44591500,104.599998,78.099998,,
942,2003-10-03,103.669998,104.279999,103.080002,103.389999,71.874741,48806900,104.599998,78.099998,,
943,2003-10-06,103.480003,103.989998,103.199997,103.860001,72.2015,20226500,104.599998,78.099998,,
944,2003-10-07,103.260002,104.309998,102.910004,104.260002,72.479599,42602900,104.599998,80.519997,,
945,2003-10-08,104.330002,104.389999,103.410004,104.0,72.298813,30920800,104.599998,80.519997,,
946,2003-10-09,104.879997,105.220001,103.830002,104.279999,72.493484,40066500,104.599998,80.519997,,
947,2003-10-10,104.269997,104.599998,103.910004,104.57,72.695061,22682800,104.599998,80.519997,,
948,2003-10-13,104.709999,105.290001,104.510002,104.900002,72.924454,23825600,104.900002,80.519997,,
949,2003-10-14,104.800003,105.43,104.360001,105.269997,73.181709,38484400,105.269997,80.519997,,
950,2003-10-15,105.860001,105.889999,104.639999,104.989998,72.987045,39021700,105.269997,80.519997,,
951,2003-10-16,104.68,105.730003,104.650002,105.410004,73.279037,32772200,105.410004,80.519997,,
952,2003-10-17,105.470001,105.629997,103.980003,104.260002,72.479599,32790300,105.410004,80.519997,,
953,2003-10-20,104.449997,105.040001,103.940002,105.040001,73.021812,27657000,105.410004,80.519997,,
954,2003-10-21,104.82,105.279999,104.32,104.860001,72.896683,26729100,105.410004,80.519997,,
955,2003-10-22,104.029999,104.190002,103.190002,103.540001,71.979027,33914500,105.410004,80.519997,,
956,2003-10-23,102.889999,103.949997,102.839996,103.349998,71.846931,45830500,105.410004,80.519997,,
957,2003-10-24,102.830002,103.580002,102.18,103.580002,72.006821,51723600,105.410004,80.519997,,
958,2003-10-27,103.739998,104.18,103.269997,103.629997,72.041588,32460200,105.410004,80.519997,,
959,2003-10-28,103.980003,105.150002,103.82,105.040001,73.021812,34956200,105.410004,80.519997,,
960,2003-10-29,104.769997,105.43,103.870003,105.18,73.11911,30955400,105.410004,80.519997,,
961,2003-10-30,105.790001,105.970001,104.800003,105.400002,73.272072,39123100,105.410004,80.519997,,
962,2003-10-31,105.400002,105.739998,105.220001,105.300003,73.202515,25761600,105.410004,80.519997,,
963,2003-11-03,105.75,106.610001,105.709999,105.989998,73.682236,37589300,105.989998,80.519997,,
964,2003-11-04,105.989998,106.269997,105.580002,105.760002,73.522339,31421600,105.989998,80.519997,,
965,2003-11-05,105.489998,105.970001,104.900002,105.839996,73.57795,33558800,105.989998,80.519997,,
966,2003-11-06,105.599998,106.440002,105.099998,106.400002,73.967247,28392300,106.400002,80.519997,,
967,2003-11-07,106.639999,106.720001,105.57,105.610001,73.41803,31723200,106.400002,80.519997,,
968,2003-11-10,105.739998,105.839996,105.010002,105.18,73.11911,25530800,106.400002,80.519997,,
969,2003-11-11,105.089996,105.330002,104.800003,105.150002,73.098244,26558600,106.400002,80.519997,,
970,2003-11-12,105.230003,106.470001,105.160004,106.330002,73.918594,28000000,106.400002,80.519997,,
971,2003-11-13,106.010002,106.540001,105.779999,106.360001,73.939438,29714800,106.400002,80.519997,,
972,2003-11-14,106.400002,106.949997,105.290001,105.459999,73.313774,49158500,106.400002,80.519997,,
973,2003-11-17,104.910004,105.139999,104.040001,104.93,72.945351,44382100,106.400002,80.519997,,
974,2003-11-18,105.239998,105.449997,103.699997,103.839996,72.187599,41155000,106.400002,80.519997,,
975,2003-11-19,104.029999,105.010002,103.919998,104.720001,72.799339,29827000,106.400002,80.519997,,
976,2003-11-20,104.0,105.239998,103.75,103.779999,72.145874,53578700,106.400002,80.519997,,
977,2003-11-21,104.239998,104.330002,103.620003,104.209999,72.444778,30016000,106.400002,80.519997,,
978,2003-11-24,104.690002,105.779999,104.68,105.589996,73.404144,28906400,106.400002,80.519997,,
979,2003-11-25,105.730003,106.419998,105.449997,105.989998,73.682236,37580000,106.400002,80.519997,,
980,2003-11-26,106.419998,106.449997,105.389999,106.370003,73.946404,33053600,106.400002,80.519997,,
981,2003-11-28,106.279999,106.660004,106.199997,106.449997,74.001984,10507500,106.449997,80.519997,,
982,2003-12-01,106.849998,107.68,106.800003,107.599998,74.80146,38699000,107.599998,80.519997,,
983,2003-12-02,107.379997,107.769997,107.07,107.330002,74.613785,35352000,107.599998,80.519997,,
984,2003-12-03,107.650002,108.080002,107.07,107.160004,74.495583,39078600,107.599998,80.519997,,
985,2003-12-04,107.169998,107.720001,106.940002,107.599998,74.80146,36089500,107.599998,80.519997,,
986,2003-12-05,107.120003,107.800003,106.620003,106.849998,74.280075,28824400,107.599998,80.519997,,
987,2003-12-08,106.739998,107.639999,106.68,107.57,74.780632,32482900,107.599998,80.519997,,
988,2003-12-09,107.900002,107.93,106.540001,106.739998,74.203613,43596100,107.599998,80.519997,,
989,2003-12-10,106.769997,106.980003,105.959999,106.730003,74.19664,36915400,107.599998,80.519997,,
990,2003-12-11,106.68,108.099998,106.669998,107.93,75.030884,45304000,107.93,80.519997,,
991,2003-12-12,107.970001,108.199997,107.389999,108.139999,75.176842,34142200,108.139999,80.519997,,
992,2003-12-15,109.169998,109.230003,107.480003,107.599998,74.80146,38693400,108.139999,80.519997,,
993,2003-12-16,107.68,108.5,107.519997,108.160004,75.190773,32894200,108.160004,80.519997,,
994,2003-12-17,108.059998,108.5,107.800003,108.5,75.427162,23198800,108.5,80.519997,,
995,2003-12-18,108.550003,109.730003,108.389999,109.720001,76.275253,29353100,109.720001,80.519997,,
996,2003-12-19,109.300003,109.370003,108.580002,108.900002,76.062927,41465100,109.720001,80.519997,,
997,2003-12-22,108.790001,109.660004,108.779999,109.660004,76.593704,27611300,109.720001,80.519997,,
998,2003-12-23,109.480003,109.949997,109.379997,109.730003,76.642647,24741200,109.730003,80.519997,,
999,2003-12-24,109.519997,109.879997,109.43,109.620003,76.565834,8055800,109.730003,80.519997,,
1000,2003-12-26,109.709999,110.080002,109.629997,109.699997,76.621674,8308400,109.730003,80.519997,,
1001,2003-12-29,110.099998,111.269997,109.779999,111.160004,77.641441,22483700,111.160004,80.519997,,
1002,2003-12-30,111.089996,111.269997,110.849998,111.18,77.655418,19559500,111.18,80.519997,,
1003,2003-12-31,111.220001,111.519997,110.839996,111.279999,77.725266,31501800,111.279999,80.519997,,
1004,2004-01-02,111.739998,112.190002,110.730003,111.230003,77.690338,38072300,111.279999,80.519997,,
1005,2004-01-05,111.690002,112.519997,111.589996,112.440002,78.535469,27959800,112.440002,80.519997,,
1006,2004-01-06,112.160004,112.730003,112.0,112.550003,78.612312,20472800,112.550003,80.519997,,
1007,2004-01-07,112.389999,113.059998,111.889999,112.93,78.877724,30170400,112.93,80.519997,,
1008,2004-01-08,113.25,113.410004,112.769997,113.379997,79.192039,36438400,113.379997,80.519997,,
1009,2004-01-09,112.830002,113.5,112.269997,112.389999,78.500557,54084300,113.379997,80.519997,,
1010,2004-01-12,112.550003,113.25,112.360001,113.220001,79.080284,31564100,113.379997,80.519997,,
1011,2004-01-13,113.089996,113.230003,111.760002,112.559998,78.619293,54239700,113.379997,80.519997,,
1012,2004-01-14,112.760002,113.660004,112.669998,113.5,79.275848,30112800,113.5,80.519997,,
1013,2004-01-15,113.57,114.059998,112.580002,113.779999,79.47142,38408700,113.779999,80.519997,,
1014,2004-01-16,114.040001,114.309998,113.629997,114.230003,79.785706,31922700,114.230003,80.519997,,
1015,2004-01-20,114.529999,114.650002,113.82,114.199997,79.764786,29863000,114.230003,80.519997,,
1016,2004-01-21,114.129997,115.300003,113.720001,115.099998,80.393372,30725000,115.099998,80.519997,,
1017,2004-01-22,115.139999,115.379997,114.580002,114.800003,80.183853,29888500,115.099998,80.519997,,
1018,2004-01-23,115.0,115.370003,113.949997,114.43,79.925446,44245300,115.099998,80.519997,,
1019,2004-01-26,114.389999,115.93,114.379997,115.870003,80.931206,30460600,115.870003,80.519997,,
1020,2004-01-27,115.75,116.5,114.650002,114.68,80.100067,35322800,115.870003,80.519997,,
1021,2004-01-28,114.980003,115.279999,112.940002,113.370003,79.185051,52621300,115.870003,80.519997,,
1022,2004-01-29,113.559998,113.849998,112.559998,113.480003,79.261909,60117100,115.870003,80.519997,,
1023,2004-01-30,113.519997,113.720001,113.089996,113.480003,79.261909,30984400,115.870003,80.519997,,
1024,2004-02-02,113.699997,114.68,113.120003,113.970001,79.604141,38832400,115.870003,80.519997,,
1025,2004-02-03,113.739998,114.139999,113.440002,113.779999,79.47142,25093500,115.870003,80.519997,,
1026,2004-02-04,113.190002,113.730003,112.790001,112.849998,78.821838,39332600,115.870003,80.519997,,
1027,2004-02-05,113.169998,113.540001,112.779999,113.18,79.052322,37226800,115.870003,80.519997,,
1028,2004-02-06,113.419998,114.699997,113.199997,114.449997,79.939392,37216000,115.870003,80.519997,,
1029,2004-02-09,114.669998,114.870003,114.290001,114.480003,79.960342,24851300,115.870003,80.519997,,
1030,2004-02-10,114.279999,115.139999,114.260002,114.849998,80.218796,27908100,115.870003,80.519997,,
1031,2004-02-11,114.849998,116.389999,114.169998,116.07,81.0709,42965700,116.07,80.519997,,
1032,2004-02-12,115.970001,116.269997,115.580002,115.650002,80.777542,27814700,116.07,80.519997,,
1033,2004-02-13,115.82,116.199997,114.75,115.129997,80.414337,44739900,116.07,80.519997,,
1034,2004-02-17,115.849998,116.43,115.769997,116.169998,81.140762,23984300,116.169998,80.519997,,
1035,2004-02-18,116.199997,116.599998,115.349998,115.660004,80.784515,28618000,116.169998,80.519997,,
1036,2004-02-19,116.330002,116.389999,115.059998,115.230003,80.484222,51146200,116.169998,80.519997,,
1037,2004-02-20,115.480003,115.559998,114.32,114.879997,80.239716,46728800,116.169998,80.519997,,
1038,2004-02-23,115.220001,115.260002,114.169998,114.589996,80.037178,36357000,116.169998,80.519997,,
1039,2004-02-24,114.269997,114.989998,113.029999,114.389999,79.897491,43953000,116.169998,80.519997,,
1040,2004-02-25,114.459999,115.059998,114.32,114.870003,80.232758,31213600,116.169998,80.519997,,
1041,2004-02-26,114.610001,115.290001,114.339996,114.940002,80.281662,29683000,116.169998,80.519997,,
1042,2004-02-27,115.190002,115.739998,114.629997,115.019997,80.33754,39312000,116.169998,80.519997,,
1043,2004-03-01,115.43,116.339996,115.25,116.160004,81.133789,33130800,116.169998,80.519997,,
1044,2004-03-02,115.940002,116.970001,115.230003,115.480003,80.658798,38556400,116.169998,80.519997,,
1045,2004-03-03,115.25,115.870003,114.919998,115.690002,80.805504,31346200,116.169998,80.519997,,
1046,2004-03-04,115.720001,116.099998,115.519997,115.989998,81.01503,21060000,116.169998,80.519997,,
1047,2004-03-05,115.419998,116.949997,115.279999,116.379997,81.287422,55905600,116.379997,80.519997,,
1048,2004-03-08,116.339996,116.620003,114.910004,114.959999,80.295586,39281600,116.379997,81.059998,,
1049,2004-03-09,115.099998,115.209999,114.239998,114.5,79.974281,39746100,116.379997,83.860001,,
1050,2004-03-10,114.720001,114.769997,112.559998,112.580002,78.633301,67671800,116.379997,84.129997,,
1051,2004-03-11,112.400002,113.269997,111.099998,111.120003,77.613495,89134800,116.379997,84.739998,,
1052,2004-03-12,111.730003,112.709999,111.580002,112.580002,78.633301,54012200,116.379997,84.739998,,
1053,2004-03-15,112.269997,112.349998,110.900002,111.199997,77.669395,57677200,116.379997,84.739998,,
1054,2004-03-16,111.779999,112.059998,110.839996,111.790001,78.081467,59832600,116.379997,84.739998,,
1055,2004-03-17,112.18,113.260002,112.099998,113.040001,78.954544,41607300,116.379997,84.739998,,
1056,2004-03-18,112.699997,113.269997,111.93,113.07,78.975517,60014300,116.379997,84.739998,,
1057,2004-03-19,112.410004,112.57,111.040001,111.059998,77.843544,48636200,116.379997,84.739998,,
1058,2004-03-22,110.540001,110.57,109.099998,109.650002,76.855255,62752100,116.379997,84.739998,,
1059,2004-03-23,110.25,110.400002,109.360001,109.459999,76.722046,54080200,116.379997,84.739998,,
1060,2004-03-24,109.580002,110.139999,108.849998,109.550003,76.785172,51584300,116.379997,84.739998,,
1061,2004-03-25,110.080002,111.300003,109.790001,111.0,77.801491,49873600,116.379997,84.739998,,
1062,2004-03-26,110.959999,111.790001,110.800003,111.029999,77.822525,37409500,116.379997,86.040001,,
1063,2004-03-29,111.629997,112.739998,111.580002,112.589996,78.915932,44113600,116.379997,87.029999,,
1064,2004-03-30,112.300003,113.07,112.220001,112.970001,79.182289,39059900,116.379997,87.029999,,
1065,2004-03-31,112.989998,113.400002,112.379997,113.099998,79.273407,48517600,116.379997,87.029999,,
1066,2004-04-01,113.07,113.870003,113.050003,113.779999,79.750008,45103800,116.379997,87.029999,,
1067,2004-04-02,114.809998,114.839996,113.900002,114.639999,80.352798,50987700,116.379997,87.029999,,
1068,2004-04-05,114.459999,115.379997,114.440002,115.269997,80.794388,30251800,116.379997,87.029999,,
1069,2004-04-06,114.830002,115.18,114.620003,114.900002,80.535057,28420900,116.379997,87.150002,,
1070,2004-04-07,114.949997,114.980003,114.110001,114.629997,80.34581,45890500,116.379997,87.150002,,
1071,2004-04-08,115.410004,115.410004,113.739998,114.370003,80.163551,46929700,116.379997,88.25,,
1072,2004-04-12,114.580002,115.080002,114.57,114.82,80.478951,23085200,116.379997,88.25,,
1073,2004-04-13,115.260002,115.300003,113.019997,113.209999,79.350517,56210300,116.379997,88.25,,
1074,2004-04-14,112.610001,113.639999,112.550003,113.389999,79.476662,62322300,116.379997,89.559998,,
1075,2004-04-15,113.449997,113.779999,112.360001,112.959999,79.17527,61602500,116.379997,89.650002,,
1076,2004-04-16,113.379997,114.050003,112.980003,113.830002,79.785088,47059200,116.379997,90.230003,,
1077,2004-04-19,113.550003,113.989998,113.269997,113.830002,79.785088,28277600,116.379997,90.230003,,
1078,2004-04-20,114.080002,114.32,111.779999,111.919998,78.446327,53299400,116.379997,90.230003,,
1079,2004-04-21,112.199997,112.949997,111.870003,112.669998,78.972015,50177300,116.379997,90.230003,,
1080,2004-04-22,112.480003,114.669998,112.440002,114.25,80.079453,62071500,116.379997,91.790001,,
1081,2004-04-23,114.419998,114.57,113.790001,114.360001,80.15657,29395700,116.379997,91.900002,,
1082,2004-04-26,114.5,114.940002,113.599998,114.199997,80.044388,35515200,116.379997,91.900002,,
1083,2004-04-27,114.230003,115.120003,113.959999,114.300003,80.11451,43485500,116.379997,91.900002,,
1084,2004-04-28,113.889999,114.010002,112.5,112.82,79.077156,50165800,116.379997,92.449997,,
1085,2004-04-29,112.720001,113.32,111.160004,111.830002,78.38324,69687600,116.379997,92.449997,,
1086,2004-04-30,112.169998,112.379997,110.900002,110.959999,77.773445,48681400,116.379997,92.449997,,
1087,2004-05-03,111.370003,112.290001,111.349998,112.150002,78.607544,33758000,116.379997,92.449997,,
1088,2004-05-04,112.25,113.260002,111.660004,112.059998,78.544464,51185100,116.379997,92.449997,,
1089,2004-05-05,112.410004,112.959999,112.160004,112.779999,79.049141,34405000,116.379997,92.459999,,
1090,2004-05-06,112.019997,112.589996,111.0,111.809998,78.369202,54997000,116.379997,92.459999,,
1091,2004-05-07,111.220001,112.230003,109.959999,109.959999,77.07251,60950000,116.379997,92.459999,,
