,Date,TotalCash,TotalValue
2010,2008-01-02,99947.8125,99984.40250015259
2011,2008-01-03,99947.8125,99984.19250106812
2012,2008-01-04,99947.8125,99986.41249847412
2013,2008-01-07,99947.8125,99986.64250183105
2014,2008-01-08,99947.8125,99987.89250183105
2015,2008-01-09,99947.8125,99986.89250183105
2016,2008-01-10,99947.8125,99986.82249832153
2017,2008-01-11,99947.8125,99987.76250076294
2018,2008-01-14,99947.8125,99986.94250106812
2019,2008-01-15,99947.8125,99988.26250076294
2020,2008-01-16,99947.8125,99988.76250076294
2021,2008-01-17,99947.8125,99989.40250015259
2022,2008-01-18,99947.8125,99989.46250152588
2023,2008-01-22,99947.8125,99990.63249969482
2024,2008-01-23,99947.8125,99990.80250167847
2025,2008-01-24,99947.8125,99989.90250015259
2026,2008-01-25,99947.8125,99990.82249832153
2027,2008-01-28,99947.8125,99990.48249816895
2028,2008-01-29,99947.8125,99990.40250015259
2029,2008-01-30,99947.8125,99990.44250106812
2030,2008-01-31,99947.8125,99989.68249893188
2031,2008-02-01,99947.8125,99989.22249984741
2032,2008-02-04,99947.8125,99989.86249923706
2033,2008-02-05,99947.8125,99991.14250183105
2034,2008-02-06,99947.8125,99992.00249862671
2035,2008-02-07,99947.8125,99991.70249938965
2036,2008-02-08,99947.8125,99991.21250152588
2037,2008-02-11,99947.8125,99990.74250030518
2038,2008-02-12,99947.8125,99990.99250030518
2039,2008-02-13,99947.8125,99990.0325012207
2040,2008-02-14,99947.8125,99990.8424987793
2041,2008-02-15,99947.8125,99990.99250030518
2042,2008-02-19,99947.8125,99991.07249832153
2043,2008-02-20,99947.8125,99990.87250137329
2044,2008-02-21,99947.8125,99991.29249954224
2045,2008-02-22,99947.8125,99991.13249969482
2046,2008-02-25,99947.8125,99990.91249847412
2047,2008-02-26,99947.8125,99990.74250030518
2048,2008-02-27,99947.8125,99990.52249908447
2049,2008-02-28,99947.8125,99990.69250106812
2050,2008-02-29,99947.8125,99991.86249923706
2051,2008-03-03,99947.8125,99992.14250183105
2052,2008-03-04,99947.8125,99991.90250015259
2053,2008-03-05,99947.8125,99991.69250106812
2054,2008-03-06,99947.8125,99992.64250183105
2055,2008-03-07,99947.8125,99989.58249664307
2056,2008-03-10,99947.8125,99990.39249801636
2057,2008-03-11,99947.8125,99988.82249450684
2058,2008-03-12,99947.8125,99988.94249725342
2059,2008-03-13,99947.8125,99988.61249542236
2060,2008-03-14,99947.8125,99989.40249633789
2061,2008-03-17,99947.8125,99990.17249679565
2062,2008-03-18,99947.8125,99988.32249450684
2063,2008-03-19,99947.8125,99989.39249801636
2064,2008-03-20,99947.8125,99988.5624961853
2065,2008-03-24,99947.8125,99987.07249450684
2066,2008-03-25,99947.8125,99986.82249450684
2067,2008-03-26,99947.8125,99986.95249557495
2068,2008-03-27,99947.8125,99987.94249725342
2069,2008-03-28,99947.8125,99988.16249465942
2070,2008-03-31,99947.8125,99987.93249511719
2071,2008-04-01,99947.8125,99986.0624961853
2072,2008-04-02,99947.8125,99986.16249465942
2073,2008-04-03,99947.8125,99986.0624961853
2074,2008-04-04,99947.8125,99985.79249572754
2075,2008-04-07,99947.8125,99985.89249801636
2076,2008-04-08,99947.8125,99986.24249649048
2077,2008-04-09,99947.8125,99986.75249481201
2078,2008-04-10,99947.8125,99986.11249542236
2079,2008-04-11,99947.8125,99987.3724975586
2080,2008-04-14,99947.8125,99987.57249450684
2081,2008-04-15,99947.8125,99987.51249694824
2082,2008-04-16,99947.8125,99986.282497406
2083,2008-04-17,99947.8125,99986.38249588013
2084,2008-04-18,99947.8125,99984.94249725342
2085,2008-04-21,99947.8125,99984.61249542236
2086,2008-04-22,99947.8125,99985.3124961853
2087,2008-04-23,99947.8125,99984.80249786377
2088,2008-04-24,99947.8125,99984.38249588013
2089,2008-04-25,99947.8125,99984.50249481201
2090,2008-04-28,99947.8125,99984.41249465942
2091,2008-04-29,99947.8125,99984.05249786377
2092,2008-04-30,99947.8125,99984.44249725342
2093,2008-05-01,99947.8125,99982.95249557495
2094,2008-05-02,99947.8125,99982.88249588013
2095,2008-05-05,99947.8125,99983.02249526978
2096,2008-05-06,99947.8125,99982.72249603271
2097,2008-05-07,99947.8125,99983.61249542236
2098,2008-05-08,99947.8125,99983.25249481201
2099,2008-05-09,99947.8125,99983.44249725342
2100,2008-05-12,99947.8125,99982.5624961853
2101,2008-05-13,99947.8125,99982.43249511719
2102,2008-05-14,99947.8125,99982.54249572754
2103,2008-05-15,99947.8125,99981.68249511719
2104,2008-05-16,99947.8125,99981.64249801636
2105,2008-05-19,99947.8125,99982.00249481201
2106,2008-05-20,99947.8125,99982.38249588013
2107,2008-05-21,99947.8125,99983.47249603271
2108,2008-05-22,99947.8125,99983.30249786377
2109,2008-05-23,99947.8125,99983.45249557495
2110,2008-05-27,99947.8125,99982.60249710083
2111,2008-05-28,99947.8125,99982.40249633789
2112,2008-05-29,99947.8125,99981.96249771118
2113,2008-05-30,99947.8125,99981.64249801636
2114,2008-06-02,99947.8125,99982.25249481201
2115,2008-06-03,99947.8125,99982.52249526978
2116,2008-06-04,99947.8125,99981.89249801636
2117,2008-06-05,99947.8125,99981.10249710083
2118,2008-06-06,99947.8125,99982.6224975586
2119,2008-06-09,99947.8125,99982.88249588013
2120,2008-06-10,99947.8125,99983.11249542236
2121,2008-06-11,99947.8125,99984.282497406
2122,2008-06-12,99947.8125,99984.23249816895
2123,2008-06-13,99947.8125,99983.282497406
2124,2008-06-16,99947.8125,99982.85249710083
2125,2008-06-17,99947.8125,99983.11249542236
2126,2008-06-18,99947.8125,99983.63249588013
2127,2008-06-19,99947.8125,99982.88249588013
2128,2008-06-20,99947.8125,99984.23249816895
2129,2008-06-23,99947.8125,99984.60249710083
2130,2008-06-24,99947.8125,99984.8424949646
2131,2008-06-25,99947.8125,99984.08249664307
2132,2008-06-26,99947.8125,99986.00249481201
2133,2008-06-27,99947.8125,99986.00249481201
2134,2008-06-30,99947.8125,99986.48249816895
2135,2008-07-01,99947.8125,99985.8424949646
2136,2008-07-02,99947.8125,99986.94249725342
2137,2008-07-03,99947.8125,99987.02249526978
2138,2008-07-07,99947.8125,99986.75249481201
2139,2008-07-08,99947.8125,99985.68249511719
2140,2008-07-09,99947.8125,99986.90249633789
2141,2008-07-10,99947.8125,99986.3724975586
2142,2008-07-11,99947.8125,99987.0924949646
2143,2008-07-14,99947.8125,99987.42249679565
2144,2008-07-15,99947.8125,99987.41249465942
2145,2008-07-16,99947.8125,99986.3124961853
2146,2008-07-17,99947.8125,99986.01249694824
2147,2008-07-18,99947.8125,99987.0624961853
2148,2008-07-21,99947.8125,99986.8724975586
2149,2008-07-22,99947.8125,99986.8724975586
2150,2008-07-23,99947.8125,99986.282497406
2151,2008-07-24,99947.8125,99986.96249771118
2152,2008-07-25,99947.8125,99986.38249588013
2153,2008-07-28,99947.8125,99987.23249816895
2154,2008-07-29,99947.8125,99986.3124961853
2155,2008-07-30,99947.8125,99986.08249664307
2156,2008-07-31,99947.8125,99986.19249725342
2157,2008-08-01,99947.8125,99986.77249526978
2158,2008-08-04,99947.8125,99987.22249603271
2159,2008-08-05,99947.8125,99985.72249603271
2160,2008-08-06,99947.8125,99985.02249526978
2161,2008-08-07,99947.8125,99985.38249588013
2162,2008-08-08,99947.8125,99984.33249664307
2163,2008-08-11,99947.8125,99983.90249633789
2164,2008-08-12,99947.8125,99983.85249710083
2165,2008-08-13,99947.8125,99983.95249557495
2166,2008-08-14,99947.8125,99983.40249633789
2167,2008-08-15,99947.8125,99983.49249649048
2168,2008-08-18,99947.8125,99984.05249786377
2169,2008-08-19,99947.8125,99984.64249801636
2170,2008-08-20,99947.8125,99984.5624961853
2171,2008-08-21,99947.8125,99984.782497406
2172,2008-08-22,99947.8125,99984.16249465942
2173,2008-08-25,99947.8125,99985.16249465942
2174,2008-08-26,99947.8125,99985.22249603271
2175,2008-08-27,99947.8125,99984.92249679565
2176,2008-08-28,99947.8125,99984.54249572754
2177,2008-08-29,99947.8125,99985.532497406
2178,2008-09-02,99947.8125,99986.10249710083
2179,2008-09-03,99947.8125,99986.532497406
2180,2008-09-04,99947.8125,99987.99249649048
2181,2008-09-05,99947.8125,99988.20249557495
2182,2008-09-08,99947.8125,99988.282497406
2183,2008-09-09,99947.8125,99989.20249557495
2184,2008-09-10,99947.8125,99988.85249710083
2185,2008-09-11,99947.8125,99988.05249786377
2186,2008-09-12,99947.8125,99988.22249603271
2187,2008-09-15,99947.8125,99989.57249450684
2188,2008-09-16,99947.8125,99989.24249649048
2189,2008-09-17,99947.8125,99991.44249725342
2190,2008-09-18,99947.8125,99990.08249664307
2191,2008-09-19,99947.8125,99988.75249481201
2192,2008-09-22,99947.8125,99990.77249526978
2193,2008-09-23,99947.8125,99991.08249664307
2194,2008-09-24,99947.8125,99990.80249786377
2195,2008-09-25,99947.8125,99990.15249633789
2196,2008-09-26,99947.8125,99990.57249450684
2197,2008-09-29,99947.8125,99993.83249664307
2198,2008-09-30,99947.8125,99992.74249649048
2199,2008-10-01,99947.8125,99993.15249633789
2200,2008-10-02,99947.8125,99994.90249633789
2201,2008-10-03,99947.8125,99995.47249603271
2202,2008-10-06,99947.8125,99996.79249572754
2203,2008-10-07,99947.8125,99999.00249481201
