,Date,Positive,Negative
0,2001-01-03,,-22.10750007629395
1,2003-06-02,6.559999465942386,
2,2006-07-13,6.8600006103515625,
3,2006-11-14,,-1.5800018310546875
4,2008-03-07,0.2800025939941406,
5,2009-09-21,53.13000106811522,
6,2016-02-09,19.97999572753909,
7,2016-08-01,37.74000549316405,
8,2018-12-21,34.410003662109375,
9,2019-04-18,,-11.990005493164062
10,2020-03-17,64.06999206542969,
11,2020-06-08,82.31001281738281,
12,2022-04-28,,0.0
